transaction_id,purchase_datetime,customer_id,product_id,quantity,unit_price,discount_rate,store_id
50081,2023-12-13 10:18:00,9880,32,1,771,0.0,6
50082,2023-12-13 17:47:00,7227,31,12,724,0.0,10
50083,2023-12-13 00:56:00,3070,15,5,295,0.1,5
50084,2023-12-13 20:00:00,479,49,2,297,0.3,1
50085,2023-12-13 23:33:00,6605,37,4,472,0.3,5
50086,2023-12-13 13:22:00,2177,10,1,272,0.1,5
50087,2023-12-13 08:48:00,6626,30,2,249,0.0,10
50088,2023-12-13 06:06:00,4463,46,3,236,0.0,12
50089,2023-12-13 10:35:00,1619,48,2,247,0.3,9
50090,2023-12-13 20:20:00,2613,55,1,1599,0.0,13
50091,2023-12-13 22:48:00,1496,28,1,288,0.3,11
50092,2023-12-13 03:37:00,7194,1,3,662,0.1,5
50093,2023-12-13 01:18:00,3314,22,1,237,0.3,11
50094,2023-12-13 06:13:00,8059,9,4,257,0.0,10
50095,2023-12-13 17:12:00,424,13,2,298,0.1,11
50096,2023-12-13 07:25:00,6291,30,2,249,0.1,7
50097,2023-12-13 20:41:00,2553,43,2,225,0.3,15
50098,2023-12-13 08:43:00,1671,10,2,272,0.3,3
50099,2023-12-13 23:48:00,2770,56,2,1277,0.1,5
50100,2023-12-13 14:26:00,7753,55,1,1599,0.1,13
50101,2023-12-13 14:47:00,2820,14,1,247,0.3,9
50102,2023-12-13 11:16:00,5179,47,2,286,0.3,8
50103,2023-12-13 16:35:00,3997,45,1,246,0.3,5
50104,2023-12-13 22:38:00,6305,33,4,620,0.0,8
50105,2023-12-13 11:03:00,8763,24,3,262,0.1,6
50106,2023-12-13 04:25:00,9071,15,1,295,0.0,12
50107,2023-12-13 03:01:00,1379,17,4,232,0.1,9
50108,2023-12-13 23:49:00,5903,27,2,212,0.3,5
50109,2023-12-13 03:47:00,8914,20,3,217,0.0,2
50110,2023-12-13 22:59:00,8764,19,3,276,0.3,5
50111,2023-12-13 18:50:00,2076,3,1,655,0.3,10
50112,2023-12-13 11:32:00,9365,15,1,295,0.1,2
50113,2023-12-13 03:43:00,8121,16,2,234,0.3,10
50114,2023-12-13 02:05:00,6878,54,2,1302,0.3,4
50115,2023-12-13 07:18:00,5047,57,1,1462,0.3,8
50116,2023-12-13 09:16:00,3048,26,1,226,0.1,4
50117,2023-12-13 18:20:00,9783,10,1,272,0.0,2
50118,2023-12-13 09:03:00,3153,60,2,1882,0.1,7
50119,2023-12-13 05:07:00,265,25,1,260,0.0,5
50120,2023-12-13 10:31:00,1630,3,1,655,0.3,8
50121,2023-12-13 07:12:00,1971,5,2,459,0.0,6
50122,2023-12-13 03:51:00,2242,5,1,459,0.3,4
50123,2023-12-13 18:26:00,5621,16,1,234,0.3,3
50124,2023-12-13 12:01:00,5152,2,2,557,0.0,11
50125,2023-12-13 01:39:00,9242,16,3,234,0.3,4
50126,2023-12-13 03:54:00,4772,11,3,232,0.3,14
50127,2023-12-13 08:14:00,5290,42,1,266,0.3,4
50128,2023-12-13 00:29:00,6571,24,2,262,0.1,11
50129,2023-12-13 18:24:00,387,60,2,1882,0.1,13
50130,2023-12-13 12:24:00,373,23,2,294,0.0,15
50131,2023-12-13 21:09:00,3599,12,1,243,0.0,5
50132,2023-12-13 05:15:00,7334,46,2,236,0.1,9
50133,2023-12-13 04:53:00,3795,56,3,1277,0.1,13
50134,2023-12-13 23:30:00,3279,58,1,2076,0.3,1
50135,2023-12-13 01:11:00,1567,11,1,232,0.3,7
50136,2023-12-13 00:08:00,2460,42,1,266,0.0,15
50137,2023-12-13 23:24:00,376,41,1,227,0.3,14
50138,2023-12-13 08:42:00,8536,48,1,247,0.0,1
50139,2023-12-13 00:12:00,1374,48,1,247,0.0,7
50140,2023-12-13 13:14:00,5933,53,1,3222,0.1,9
50141,2023-12-13 02:39:00,4162,9,3,257,0.1,12
50142,2023-12-13 02:10:00,6757,60,1,1882,0.1,6
50143,2023-12-13 06:34:00,4109,47,1,286,0.3,1
50144,2023-12-13 14:47:00,3872,32,16,771,0.1,5
50145,2023-12-13 18:18:00,6517,48,2,247,0.0,4
50146,2023-12-13 11:11:00,416,13,2,298,0.3,10
50147,2023-12-13 12:56:00,3194,38,8,390,0.1,5
50148,2023-12-13 03:51:00,7922,39,16,455,0.0,5
50149,2023-12-13 17:15:00,8927,11,1,232,0.0,10
50150,2023-12-13 07:12:00,1592,52,2,1006,0.0,13
50151,2023-12-13 19:15:00,9377,25,2,260,0.3,5
50152,2023-12-13 18:00:00,6357,14,5,247,0.3,3
50153,2023-12-13 19:04:00,35,60,6,1882,0.1,14
50154,2023-12-13 23:09:00,9603,52,1,1006,0.0,10
50155,2023-12-13 20:07:00,9377,45,1,246,0.1,5
50156,2023-12-13 19:49:00,6741,35,8,797,0.0,10
50157,2023-12-13 14:06:00,510,37,8,472,0.1,5
50158,2023-12-13 07:03:00,1025,21,5,216,0.1,1
50159,2023-12-13 23:47:00,567,35,1,797,0.3,7
50160,2023-12-13 21:26:00,6903,10,1,272,0.1,5
50161,2023-12-13 16:03:00,8430,28,1,288,0.3,10
50162,2023-12-13 14:37:00,6961,46,2,236,0.1,10
50163,2023-12-13 09:50:00,3644,42,1,266,0.0,2
50164,2023-12-13 07:44:00,7782,59,1,3086,0.1,10
50165,2023-12-13 15:26:00,9942,18,6,222,0.3,12
50166,2023-12-13 16:14:00,5352,30,3,249,0.3,14
50167,2023-12-13 20:47:00,7,11,2,232,0.3,4
50168,2023-12-13 09:48:00,1278,38,1,390,0.1,4
50169,2023-12-13 15:01:00,4321,4,2,664,0.3,14
50170,2023-12-13 09:05:00,7485,37,16,472,0.1,12
50171,2023-12-13 03:50:00,3813,28,2,288,0.1,1
50172,2023-12-13 18:06:00,9052,2,1,557,0.1,10
50173,2023-12-13 16:50:00,2874,37,12,472,0.0,5
50174,2023-12-13 03:19:00,7082,28,2,288,0.3,2
50175,2023-12-13 00:53:00,8233,7,1,232,0.3,15
50176,2023-12-13 17:10:00,9700,15,2,295,0.1,3
50177,2023-12-13 23:50:00,485,54,3,1302,0.0,14
50178,2023-12-13 09:30:00,494,29,4,227,0.1,15
50179,2023-12-13 19:20:00,6265,51,1,1155,0.3,5
50180,2023-12-13 12:18:00,7451,57,1,1462,0.0,12
50181,2023-12-13 19:23:00,5566,58,1,2076,0.3,6
50182,2023-12-13 03:52:00,583,7,3,232,0.3,1
50183,2023-12-13 04:59:00,7703,37,16,472,0.3,5
50184,2023-12-13 12:31:00,8033,54,2,1302,0.0,15
50185,2023-12-13 11:55:00,6844,46,1,236,0.0,5
50186,2023-12-13 11:12:00,6711,37,4,472,0.0,3
50187,2023-12-13 03:47:00,9378,12,2,243,0.1,10
50188,2023-12-13 01:51:00,3769,7,3,232,0.0,1
50189,2023-12-13 00:36:00,8804,14,3,247,0.3,7
50190,2023-12-13 17:00:00,678,9,1,257,0.0,3
50191,2023-12-13 11:08:00,6131,39,16,455,0.1,5
50192,2023-12-13 02:55:00,3522,54,1,1302,0.0,13
50193,2023-12-13 20:08:00,3923,8,1,277,0.0,10
50194,2023-12-13 04:39:00,704,13,3,298,0.1,3
50195,2023-12-13 21:16:00,7352,47,1,286,0.1,8
50196,2023-12-13 23:07:00,8558,13,1,298,0.0,7
50197,2023-12-13 01:28:00,8625,34,16,550,0.0,14
50198,2023-12-13 19:25:00,924,50,1,279,0.1,5
50199,2023-12-13 07:08:00,9045,48,2,247,0.1,10
50200,2023-12-13 21:03:00,2845,51,1,1155,0.3,2
50201,2023-12-13 13:33:00,7330,11,2,232,0.0,9
50202,2023-12-13 12:56:00,3308,14,3,247,0.0,1
50203,2023-12-13 05:21:00,319,36,8,495,0.0,5
50204,2023-12-13 14:18:00,6741,28,2,288,0.3,6
50205,2023-12-13 02:55:00,173,4,1,664,0.3,12
50206,2023-12-13 19:17:00,3138,41,1,227,0.0,2
50207,2023-12-13 00:25:00,682,42,3,266,0.0,10
50208,2023-12-13 17:06:00,9694,27,2,212,0.3,10
50209,2023-12-13 12:14:00,1615,3,2,655,0.3,1
50210,2023-12-13 15:08:00,6506,3,1,655,0.0,5
50211,2023-12-13 06:25:00,8283,17,1,232,0.0,5
50212,2023-12-13 21:51:00,5476,9,2,257,0.3,2
50213,2023-12-13 08:45:00,2330,47,3,286,0.3,4
50214,2023-12-13 11:17:00,2649,46,1,236,0.3,3
50215,2023-12-13 07:48:00,7005,2,2,557,0.0,8
50216,2023-12-13 05:45:00,1374,16,4,234,0.1,12
50217,2023-12-13 18:48:00,7508,40,4,485,0.0,3
50218,2023-12-13 20:39:00,5897,46,3,236,0.0,11
50219,2023-12-13 13:51:00,8394,32,1,771,0.0,10
50220,2023-12-13 13:34:00,1469,17,1,232,0.0,7
50221,2023-12-13 21:23:00,6954,20,2,217,0.0,1
50222,2023-12-13 18:16:00,2048,41,1,227,0.3,5
50223,2023-12-13 21:23:00,9443,37,8,472,0.1,12
50224,2023-12-13 14:35:00,3042,17,3,232,0.1,1
50225,2023-12-13 08:09:00,6091,6,1,249,0.0,7
50226,2023-12-13 23:23:00,5518,49,2,297,0.3,2
50227,2023-12-13 01:30:00,1169,59,2,3086,0.1,13
50228,2023-12-13 09:50:00,8512,58,1,2076,0.1,14
50229,2023-12-13 04:44:00,9358,57,4,1462,0.0,5
50230,2023-12-13 00:30:00,2397,32,8,771,0.3,15
50231,2023-12-13 10:12:00,7061,9,3,257,0.1,8
50232,2023-12-13 07:20:00,8975,42,5,266,0.3,4
50233,2023-12-13 23:03:00,5684,33,4,620,0.3,13
50234,2023-12-13 14:21:00,2894,37,8,472,0.1,10
50235,2023-12-13 15:19:00,3526,15,4,295,0.3,7
50236,2023-12-13 17:11:00,4664,27,2,212,0.0,10
50237,2023-12-13 18:23:00,3024,45,3,246,0.1,5
50238,2023-12-13 22:30:00,7102,24,1,262,0.3,8
50239,2023-12-13 06:39:00,9295,57,1,1462,0.0,4
50240,2023-12-13 10:39:00,5957,25,2,260,0.0,14
50241,2023-12-13 07:59:00,3457,10,3,272,0.1,8
50242,2023-12-13 10:44:00,2200,48,1,247,0.0,8
50243,2023-12-13 06:03:00,2095,56,1,1277,0.1,7
50244,2023-12-13 10:46:00,5698,54,1,1302,0.3,13
50245,2023-12-13 06:41:00,9923,18,2,222,0.1,13
50246,2023-12-13 08:31:00,7876,22,2,237,0.3,11
50247,2023-12-13 09:33:00,6428,36,20,495,0.3,1
50248,2023-12-13 22:53:00,561,28,2,288,0.3,12
50249,2023-12-13 15:51:00,1176,17,1,232,0.3,12
50250,2023-12-13 22:09:00,1480,37,12,472,0.3,10
50251,2023-12-13 04:05:00,9469,54,3,1302,0.3,15
50252,2023-12-13 19:27:00,4180,49,2,297,0.1,2
50253,2023-12-13 07:05:00,7734,29,3,227,0.0,11
50254,2023-12-13 08:12:00,1825,57,2,1462,0.0,5
50255,2023-12-13 06:22:00,578,4,1,664,0.0,3
50256,2023-12-13 07:12:00,9531,42,4,266,0.3,11
50257,2023-12-13 17:31:00,5805,45,1,246,0.0,8
50258,2023-12-13 09:41:00,7039,17,1,232,0.3,8
50259,2023-12-13 04:28:00,5316,33,8,620,0.1,7
50260,2023-12-13 19:28:00,7944,1,4,662,0.1,2
50261,2023-12-13 18:07:00,3362,53,3,3222,0.3,12
50262,2023-12-13 08:01:00,7872,49,3,297,0.0,5
50263,2023-12-13 06:34:00,4074,9,5,257,0.0,3
50264,2023-12-13 04:17:00,2102,43,3,225,0.0,2
50265,2023-12-13 14:28:00,5406,50,1,279,0.0,1
50266,2023-12-13 14:13:00,5722,60,1,1882,0.3,2
50267,2023-12-13 11:53:00,919,7,1,232,0.3,5
50268,2023-12-13 09:03:00,8965,19,2,276,0.3,1
50269,2023-12-13 22:48:00,199,24,2,262,0.1,9
50270,2023-12-13 17:33:00,1879,29,1,227,0.1,11
50271,2023-12-13 12:44:00,2280,60,4,1882,0.3,1
50272,2023-12-13 19:55:00,2554,1,4,662,0.1,1
50273,2023-12-13 04:55:00,3415,20,2,217,0.3,5
50274,2023-12-13 14:45:00,9502,40,24,485,0.3,9
50275,2023-12-13 13:25:00,3980,27,5,212,0.1,15
50276,2023-12-13 15:30:00,7378,9,1,257,0.3,15
50277,2023-12-13 09:20:00,6075,13,2,298,0.1,8
50278,2023-12-13 09:06:00,5203,21,3,216,0.1,6
50279,2023-12-13 21:57:00,7315,23,7,294,0.3,4
50280,2023-12-13 14:31:00,9044,53,2,3222,0.1,5
50281,2023-12-13 08:44:00,5963,30,4,249,0.3,14
50282,2023-12-13 03:33:00,4637,51,6,1155,0.0,10
50283,2023-12-13 07:37:00,4595,52,1,1006,0.1,1
50284,2023-12-13 12:42:00,9377,46,1,236,0.1,5
50285,2023-12-13 01:43:00,5397,50,3,279,0.3,8
50286,2023-12-13 22:23:00,6900,10,2,272,0.1,1
50287,2023-12-13 17:21:00,434,24,1,262,0.3,5
50288,2023-12-13 05:45:00,327,18,3,222,0.3,6
50289,2023-12-13 01:18:00,4917,40,4,485,0.1,5
50290,2023-12-13 18:36:00,2750,37,4,472,0.3,3
50291,2023-12-13 04:59:00,5771,36,4,495,0.0,1
50292,2023-12-13 22:44:00,7785,40,1,485,0.3,2
50293,2023-12-13 16:01:00,6126,26,2,226,0.0,13
50294,2023-12-13 05:37:00,2629,41,3,227,0.1,9
50295,2023-12-13 09:49:00,2762,15,3,295,0.0,10
50296,2023-12-13 00:02:00,5636,53,2,3222,0.1,5
50297,2023-12-13 14:06:00,6039,19,3,276,0.0,7
50298,2023-12-13 10:56:00,1534,27,1,212,0.1,1
50299,2023-12-13 22:50:00,2460,21,2,216,0.0,11
50300,2023-12-13 02:01:00,6585,25,1,260,0.1,12
50301,2023-12-13 02:14:00,1343,14,2,247,0.0,14
50302,2023-12-13 19:31:00,266,16,2,234,0.3,9
50303,2023-12-13 06:59:00,9211,12,1,243,0.3,1
50304,2023-12-13 10:01:00,1951,48,1,247,0.1,11
50305,2023-12-13 05:01:00,5628,1,1,662,0.3,9
50306,2023-12-13 21:51:00,7636,27,1,212,0.1,13
50307,2023-12-13 18:34:00,6995,50,2,279,0.0,2
50308,2023-12-13 16:37:00,3409,35,8,797,0.1,10
50309,2023-12-13 21:46:00,5208,48,2,247,0.0,2
50310,2023-12-13 01:30:00,7651,26,2,226,0.1,3
50311,2023-12-13 18:08:00,6922,19,1,276,0.0,12
50312,2023-12-13 09:14:00,9880,40,8,485,0.3,12
50313,2023-12-13 12:07:00,4354,60,1,1882,0.0,5
50314,2023-12-13 08:26:00,5826,53,1,3222,0.0,8
50315,2023-12-13 14:55:00,6141,13,2,298,0.1,5
50316,2023-12-13 01:54:00,4240,24,7,262,0.0,13
50317,2023-12-13 03:22:00,9979,4,1,664,0.3,13
50318,2023-12-13 21:41:00,5819,32,4,771,0.0,15
50319,2023-12-13 22:17:00,5681,32,12,771,0.1,15
50320,2023-12-13 08:56:00,1532,59,3,3086,0.1,9
50321,2023-12-13 19:49:00,9795,40,8,485,0.3,11
50322,2023-12-13 10:49:00,1658,51,4,1155,0.3,5
50323,2023-12-13 04:19:00,9660,41,1,227,0.1,5
50324,2023-12-13 07:23:00,9092,1,2,662,0.3,2
50325,2023-12-13 18:41:00,9079,7,2,232,0.0,7
50326,2023-12-13 04:56:00,673,17,7,232,0.0,5
50327,2023-12-13 01:31:00,9660,2,1,557,0.1,10
50328,2023-12-13 04:35:00,1499,28,1,288,0.3,5
50329,2023-12-13 03:06:00,9775,45,1,246,0.1,13
50330,2023-12-13 03:20:00,9535,16,1,234,0.1,9
50331,2023-12-13 19:39:00,53,2,3,557,0.3,11
50332,2023-12-13 13:18:00,4018,32,1,771,0.1,3
50333,2023-12-13 22:55:00,9202,25,4,260,0.3,2
50334,2023-12-13 15:34:00,7866,5,1,459,0.3,1
50335,2023-12-13 05:57:00,257,25,5,260,0.0,8
50336,2023-12-13 02:02:00,2916,49,5,297,0.3,12
50337,2023-12-13 04:00:00,4971,48,1,247,0.3,4
50338,2023-12-13 06:23:00,90,39,4,455,0.1,4
50339,2023-12-13 18:36:00,5475,38,8,390,0.1,1
50340,2023-12-13 23:21:00,7371,16,1,234,0.0,8
50341,2023-12-13 19:54:00,4461,2,4,557,0.0,4
50342,2023-12-13 14:27:00,4050,22,1,237,0.1,15
50343,2023-12-13 21:28:00,6797,27,3,212,0.1,5
50344,2023-12-13 13:19:00,7258,34,4,550,0.3,10
50345,2023-12-13 11:07:00,3907,49,1,297,0.0,7
50346,2023-12-13 18:39:00,2506,52,4,1006,0.1,8
50347,2023-12-13 02:11:00,8466,37,1,472,0.3,5
50348,2023-12-13 21:24:00,4416,38,4,390,0.1,14
50349,2023-12-13 18:59:00,3648,8,3,277,0.3,10
50350,2023-12-13 03:09:00,3737,13,1,298,0.0,10
50351,2023-12-13 15:36:00,2976,20,2,217,0.3,5
50352,2023-12-13 23:35:00,9137,35,16,797,0.0,8
50353,2023-12-13 04:24:00,3344,2,1,557,0.0,4
50354,2023-12-13 23:37:00,6381,7,1,232,0.0,5
50355,2023-12-13 04:17:00,8395,57,1,1462,0.0,2
50356,2023-12-13 10:39:00,7593,19,1,276,0.3,7
50357,2023-12-13 23:38:00,6877,44,1,217,0.3,15
50358,2023-12-13 04:10:00,2906,31,1,724,0.3,10
50359,2023-12-13 15:02:00,517,3,1,655,0.0,5
50360,2023-12-13 07:11:00,1385,6,1,249,0.0,8
50361,2023-12-13 19:53:00,2280,35,8,797,0.3,1
50362,2023-12-13 13:18:00,10000,11,1,232,0.3,4
50363,2023-12-13 14:42:00,5816,28,2,288,0.0,1
50364,2023-12-13 01:30:00,5839,16,2,234,0.1,3
50365,2023-12-13 18:49:00,3823,6,1,249,0.3,8
50366,2023-12-13 08:48:00,7892,22,3,237,0.0,10
50367,2023-12-13 04:05:00,6551,32,4,771,0.1,5
50368,2023-12-13 00:57:00,3677,16,4,234,0.3,5
50369,2023-12-13 21:02:00,4812,10,7,272,0.0,14
50370,2023-12-13 15:39:00,3034,8,2,277,0.1,5
50371,2023-12-13 19:41:00,1765,59,1,3086,0.1,15
50372,2023-12-13 01:24:00,5566,11,2,232,0.1,14
50373,2023-12-13 02:31:00,7542,22,4,237,0.3,10
50374,2023-12-13 03:32:00,5899,37,4,472,0.3,10
50375,2023-12-13 05:59:00,7275,19,3,276,0.3,2
50376,2023-12-14 17:26:00,1647,51,3,1155,0.1,5
50377,2023-12-14 20:32:00,6693,8,3,277,0.3,13
50378,2023-12-14 04:08:00,10000,32,1,771,0.1,4
50379,2023-12-14 14:58:00,4288,30,1,249,0.3,3
50380,2023-12-14 21:12:00,2950,8,1,277,0.3,5
50381,2023-12-14 00:26:00,8757,26,1,226,0.3,3
50382,2023-12-14 13:13:00,7328,60,2,1882,0.0,12
50383,2023-12-14 02:55:00,5805,40,20,485,0.0,11
50384,2023-12-14 15:06:00,3162,53,1,3222,0.1,8
50385,2023-12-14 15:11:00,9415,10,3,272,0.1,11
50386,2023-12-14 19:44:00,1254,51,2,1155,0.3,4
50387,2023-12-14 08:05:00,348,42,1,266,0.0,1
50388,2023-12-14 13:58:00,1694,30,3,249,0.0,6
50389,2023-12-14 11:35:00,4348,13,1,298,0.3,8
50390,2023-12-14 18:13:00,3747,44,4,217,0.1,4
50391,2023-12-14 02:57:00,9677,43,5,225,0.0,9
50392,2023-12-14 13:39:00,8927,52,1,1006,0.3,12
50393,2023-12-14 10:38:00,6131,44,1,217,0.3,11
50394,2023-12-14 19:20:00,5707,18,2,222,0.0,9
50395,2023-12-14 03:50:00,1665,44,1,217,0.3,5
50396,2023-12-14 18:19:00,9083,33,8,620,0.3,5
50397,2023-12-14 22:39:00,3567,47,2,286,0.1,15
50398,2023-12-14 21:30:00,3008,28,3,288,0.3,3
50399,2023-12-14 12:45:00,4416,22,5,237,0.1,2
50400,2023-12-14 20:21:00,7238,28,1,288,0.1,4
50401,2023-12-14 04:48:00,9837,54,3,1302,0.3,1
50402,2023-12-14 07:32:00,8041,53,2,3222,0.3,5
50403,2023-12-14 02:22:00,3788,53,2,3222,0.0,13
50404,2023-12-14 21:07:00,2122,21,3,216,0.1,7
50405,2023-12-14 20:15:00,4417,19,2,276,0.0,10
50406,2023-12-14 11:43:00,6312,32,4,771,0.3,8
50407,2023-12-14 21:03:00,1724,26,1,226,0.1,5
50408,2023-12-14 09:20:00,3769,40,12,485,0.1,2
50409,2023-12-14 13:22:00,5401,33,1,620,0.3,10
50410,2023-12-14 20:43:00,6288,43,1,225,0.3,3
50411,2023-12-14 11:14:00,8433,11,2,232,0.1,8
50412,2023-12-14 08:25:00,4148,38,12,390,0.3,13
50413,2023-12-14 03:00:00,4171,31,1,724,0.3,7
50414,2023-12-14 08:01:00,2641,49,1,297,0.0,8
50415,2023-12-14 03:31:00,5607,17,2,232,0.3,4
50416,2023-12-14 08:21:00,84,50,2,279,0.0,7
50417,2023-12-14 19:22:00,8429,29,2,227,0.1,3
50418,2023-12-14 13:33:00,6084,6,1,249,0.0,12
50419,2023-12-14 13:54:00,7431,18,1,222,0.0,3
50420,2023-12-14 22:00:00,6141,8,2,277,0.0,10
50421,2023-12-14 14:07:00,9828,58,3,2076,0.3,15
50422,2023-12-14 05:19:00,8009,54,2,1302,0.3,11
50423,2023-12-14 10:25:00,3540,29,2,227,0.1,10
50424,2023-12-14 05:24:00,9296,18,2,222,0.3,5
50425,2023-12-14 02:38:00,8644,8,1,277,0.1,3
50426,2023-12-14 18:56:00,5698,38,8,390,0.1,2
50427,2023-12-14 03:13:00,540,55,1,1599,0.3,13
50428,2023-12-14 11:21:00,1219,24,1,262,0.1,12
50429,2023-12-14 11:41:00,2007,12,1,243,0.1,2
50430,2023-12-14 10:56:00,3051,26,1,226,0.1,7
50431,2023-12-14 21:38:00,7176,27,2,212,0.3,12
50432,2023-12-14 08:15:00,1967,2,1,557,0.1,2
50433,2023-12-14 12:20:00,3119,3,2,655,0.1,1
50434,2023-12-14 11:47:00,7121,43,1,225,0.3,5
50435,2023-12-14 07:06:00,8636,39,4,455,0.3,10
50436,2023-12-14 01:38:00,7683,23,3,294,0.0,5
50437,2023-12-14 01:59:00,6035,10,1,272,0.1,7
50438,2023-12-14 18:17:00,9845,21,8,216,0.1,8
50439,2023-12-14 08:06:00,1779,22,1,237,0.1,15
50440,2023-12-14 23:34:00,199,3,1,655,0.3,10
50441,2023-12-14 16:26:00,1713,38,1,390,0.0,2
50442,2023-12-14 00:09:00,5607,25,4,260,0.3,1
50443,2023-12-14 18:49:00,757,59,1,3086,0.0,14
50444,2023-12-14 14:44:00,5953,51,2,1155,0.1,2
50445,2023-12-14 13:38:00,9063,16,1,234,0.3,2
50446,2023-12-14 09:06:00,4357,48,2,247,0.3,13
50447,2023-12-14 12:07:00,1480,49,1,297,0.1,11
