transaction_id,purchase_datetime,customer_id,product_id,quantity,unit_price,discount_rate,store_id
50090,2023-12-13 22:40:00,8723,58,4,2886,0.3,3
50091,2023-12-13 13:02:00,5922,15,5,224,0.0,5
50092,2023-12-13 04:47:00,253,46,2,293,0.0,2
50093,2023-12-13 12:42:00,4147,49,6,204,0.0,10
50094,2023-12-13 04:35:00,6755,57,3,2664,0.0,4
50095,2023-12-13 07:04:00,7958,54,1,1427,0.0,5
50096,2023-12-13 20:46:00,6637,6,1,263,0.0,9
50097,2023-12-13 04:36:00,4504,29,2,260,0.1,5
50098,2023-12-13 05:29:00,584,9,1,271,0.1,4
50099,2023-12-13 13:21:00,3864,34,1,741,0.0,7
50100,2023-12-13 17:50:00,2217,9,4,271,0.3,3
50101,2023-12-13 23:27:00,5669,29,4,260,0.0,1
50102,2023-12-13 11:44:00,1714,59,1,1557,0.1,9
50103,2023-12-13 21:42:00,3932,42,2,235,0.0,6
50104,2023-12-13 09:27:00,1098,27,3,245,0.1,10
50105,2023-12-13 00:19:00,3330,12,3,259,0.1,12
50106,2023-12-13 10:15:00,8189,4,2,621,0.3,5
50107,2023-12-13 12:29:00,4349,57,4,2664,0.3,12
50108,2023-12-13 01:25:00,2503,57,1,2664,0.3,7
50109,2023-12-13 10:52:00,9050,8,1,283,0.0,7
50110,2023-12-13 07:54:00,1461,15,1,224,0.0,5
50111,2023-12-13 13:08:00,6982,1,1,783,0.0,9
50112,2023-12-13 14:59:00,4552,9,1,271,0.1,14
50113,2023-12-13 01:54:00,3011,7,1,288,0.3,5
50114,2023-12-13 15:54:00,9090,5,2,512,0.1,4
50115,2023-12-13 08:59:00,1028,20,1,206,0.0,4
50116,2023-12-13 21:00:00,6307,48,3,297,0.0,14
50117,2023-12-13 12:55:00,4043,48,1,297,0.1,10
50118,2023-12-13 14:32:00,1377,31,12,672,0.1,5
50119,2023-12-13 06:07:00,8321,60,2,2630,0.3,8
50120,2023-12-13 06:16:00,2774,53,1,2402,0.0,7
50121,2023-12-13 18:07:00,3011,4,2,621,0.3,5
50122,2023-12-13 20:18:00,1355,23,2,227,0.1,5
50123,2023-12-13 15:06:00,3098,50,1,211,0.0,10
50124,2023-12-13 13:14:00,1790,44,4,294,0.3,2
50125,2023-12-13 15:29:00,732,39,20,460,0.1,13
50126,2023-12-13 23:55:00,4397,35,4,550,0.3,11
50127,2023-12-13 16:44:00,833,27,1,245,0.0,12
50128,2023-12-13 05:08:00,3937,12,1,259,0.0,7
50129,2023-12-13 23:04:00,3483,58,2,2886,0.1,1
50130,2023-12-13 17:20:00,175,36,4,385,0.3,5
50131,2023-12-13 21:19:00,4147,21,4,284,0.0,8
50132,2023-12-13 01:13:00,7397,22,1,276,0.3,7
50133,2023-12-13 08:47:00,5005,59,3,1557,0.3,14
50134,2023-12-13 03:28:00,8562,57,1,2664,0.3,10
50135,2023-12-13 11:22:00,7992,59,1,1557,0.0,2
50136,2023-12-13 12:07:00,7721,31,4,672,0.0,5
50137,2023-12-13 09:43:00,8596,30,3,268,0.0,11
50138,2023-12-13 20:43:00,3133,58,1,2886,0.3,10
50139,2023-12-13 12:28:00,1397,51,1,1003,0.3,5
50140,2023-12-13 21:15:00,6676,51,2,1003,0.1,8
50141,2023-12-13 21:33:00,4717,37,4,456,0.1,4
50142,2023-12-13 19:55:00,5469,36,8,385,0.0,14
50143,2023-12-13 16:23:00,4680,2,1,552,0.3,8
50144,2023-12-13 22:40:00,4321,7,1,288,0.3,13
50145,2023-12-13 11:56:00,8066,54,1,1427,0.3,13
50146,2023-12-13 11:23:00,8044,36,12,385,0.1,7
50147,2023-12-13 01:21:00,1792,40,12,302,0.3,7
50148,2023-12-13 05:58:00,8198,43,1,215,0.1,11
50149,2023-12-13 22:26:00,221,14,1,272,0.1,8
50150,2023-12-13 13:39:00,9834,48,4,297,0.0,4
50151,2023-12-13 21:27:00,855,48,1,297,0.1,4
50152,2023-12-13 01:09:00,7095,6,1,263,0.1,9
50153,2023-12-13 12:45:00,2054,10,1,206,0.3,1
50154,2023-12-13 05:05:00,1930,23,1,227,0.0,3
50155,2023-12-13 10:15:00,6766,7,1,288,0.1,14
50156,2023-12-13 23:52:00,7178,29,1,260,0.1,9
50157,2023-12-13 11:06:00,5745,45,1,298,0.1,10
50158,2023-12-13 10:45:00,5298,39,16,460,0.3,10
50159,2023-12-13 02:13:00,3418,57,1,2664,0.3,5
50160,2023-12-13 01:01:00,6498,14,2,272,0.1,3
50161,2023-12-13 14:38:00,1042,56,3,2807,0.1,7
50162,2023-12-13 15:12:00,768,9,3,271,0.1,2
50163,2023-12-13 14:49:00,7917,48,2,297,0.3,2
50164,2023-12-13 18:05:00,1909,47,1,248,0.0,10
50165,2023-12-13 16:56:00,5005,44,1,294,0.3,7
50166,2023-12-13 06:48:00,4830,24,3,258,0.3,4
50167,2023-12-13 16:09:00,7296,2,3,552,0.3,12
50168,2023-12-13 02:51:00,3273,13,1,241,0.0,14
50169,2023-12-13 22:15:00,6988,3,2,521,0.3,4
50170,2023-12-13 03:34:00,1687,53,2,2402,0.0,6
50171,2023-12-13 06:25:00,8121,28,1,205,0.0,12
50172,2023-12-13 14:32:00,7333,43,2,215,0.0,14
50173,2023-12-13 13:46:00,4625,52,1,1357,0.0,8
50174,2023-12-13 19:52:00,9925,1,1,783,0.1,10
50175,2023-12-13 04:45:00,5490,48,1,297,0.1,7
50176,2023-12-13 22:01:00,8798,48,1,297,0.3,11
50177,2023-12-13 04:45:00,5840,35,1,550,0.3,5
50178,2023-12-13 07:23:00,2594,20,1,206,0.3,8
50179,2023-12-13 05:21:00,9958,43,1,215,0.0,11
50180,2023-12-13 01:18:00,2788,33,1,453,0.1,5
50181,2023-12-13 15:51:00,4194,28,1,205,0.0,6
50182,2023-12-13 06:28:00,8004,53,2,2402,0.0,1
50183,2023-12-14 14:50:00,8624,1,3,783,0.3,5
50184,2023-12-14 14:11:00,6587,4,5,621,0.1,10
50185,2023-12-14 09:32:00,5917,30,2,268,0.0,11
50186,2023-12-14 11:35:00,1967,55,4,2794,0.3,11
50187,2023-12-14 23:14:00,792,42,1,235,0.3,11
50188,2023-12-14 14:43:00,6667,15,3,224,0.3,13
50189,2023-12-14 06:39:00,4060,18,1,230,0.0,1
50190,2023-12-14 14:33:00,6872,58,1,2886,0.3,12
50191,2023-12-14 00:47:00,3814,15,6,224,0.1,12
50192,2023-12-14 10:21:00,7579,57,2,2664,0.0,11
50193,2023-12-14 03:43:00,229,54,1,1427,0.0,14
50194,2023-12-14 22:42:00,580,1,1,783,0.3,4
50195,2023-12-14 00:31:00,9316,13,2,241,0.1,5
50196,2023-12-14 03:53:00,4695,32,1,745,0.3,4
50197,2023-12-14 15:29:00,2626,39,4,460,0.1,12
50198,2023-12-14 06:59:00,8374,31,24,672,0.1,1
50199,2023-12-14 21:21:00,6506,26,5,236,0.1,7
50200,2023-12-14 17:38:00,3012,5,3,512,0.0,9
50201,2023-12-14 17:33:00,4048,38,4,494,0.0,12
50202,2023-12-14 09:53:00,1460,24,1,258,0.3,7
50203,2023-12-14 17:26:00,1164,36,4,385,0.0,8
50204,2023-12-14 23:07:00,7473,40,12,302,0.1,10
50205,2023-12-14 06:29:00,3975,29,1,260,0.0,6
50206,2023-12-14 07:28:00,7429,41,1,227,0.3,9
50207,2023-12-14 03:05:00,4737,59,3,1557,0.1,2
50208,2023-12-14 22:57:00,4048,4,1,621,0.0,6
50209,2023-12-14 22:40:00,8798,40,28,302,0.1,13
50210,2023-12-14 15:19:00,3976,33,1,453,0.3,4
50211,2023-12-14 20:42:00,4717,2,1,552,0.3,4
50212,2023-12-14 21:00:00,35,9,1,271,0.1,3
50213,2023-12-14 23:26:00,5326,44,2,294,0.0,15
50214,2023-12-14 13:29:00,2291,38,8,494,0.3,13
50215,2023-12-14 16:30:00,6575,19,4,249,0.0,2
50216,2023-12-14 12:34:00,1477,6,4,263,0.1,7
50217,2023-12-14 23:20:00,5132,27,2,245,0.0,14
50218,2023-12-14 10:39:00,1013,33,8,453,0.3,10
50219,2023-12-14 14:55:00,1021,59,2,1557,0.0,12
50220,2023-12-14 16:03:00,6847,54,4,1427,0.0,10
50221,2023-12-14 18:07:00,9962,38,12,494,0.0,8
50222,2023-12-14 06:30:00,5246,52,3,1357,0.0,13
50223,2023-12-14 20:00:00,986,2,1,552,0.3,5
50224,2023-12-14 16:19:00,8554,39,20,460,0.3,7
50225,2023-12-14 20:48:00,5074,8,3,283,0.3,7
50226,2023-12-14 00:18:00,1488,38,16,494,0.3,2
50227,2023-12-14 23:40:00,5225,49,1,204,0.1,7
50228,2023-12-14 08:05:00,14,5,1,512,0.0,13
50229,2023-12-14 02:47:00,6390,36,8,385,0.0,4
50230,2023-12-14 05:34:00,4750,33,12,453,0.3,11
50231,2023-12-14 05:07:00,2553,34,8,741,0.0,5
50232,2023-12-14 09:26:00,2890,7,2,288,0.3,6
50233,2023-12-14 00:33:00,1333,15,2,224,0.1,7
50234,2023-12-14 05:33:00,6188,39,1,460,0.0,15
50235,2023-12-14 06:49:00,4986,9,3,271,0.3,12
50236,2023-12-14 10:08:00,9214,49,1,204,0.3,7
50237,2023-12-14 06:47:00,5355,3,1,521,0.3,5
50238,2023-12-14 01:50:00,1923,46,2,293,0.0,6
50239,2023-12-14 18:09:00,5216,28,2,205,0.3,5
50240,2023-12-14 13:35:00,764,37,12,456,0.3,15
50241,2023-12-14 23:06:00,5289,11,2,256,0.0,9
50242,2023-12-14 15:38:00,771,17,2,233,0.0,7
50243,2023-12-14 19:24:00,7076,19,1,249,0.3,11
50244,2023-12-14 21:57:00,928,11,3,256,0.0,4
50245,2023-12-14 19:28:00,2768,59,1,1557,0.1,5
50246,2023-12-14 23:26:00,6102,42,3,235,0.0,3
50247,2023-12-14 01:07:00,490,39,8,460,0.0,1
50248,2023-12-14 19:40:00,6404,16,2,255,0.1,5
50249,2023-12-14 17:20:00,5141,48,2,297,0.1,12
50250,2023-12-14 23:50:00,6759,16,1,255,0.0,5
50251,2023-12-14 20:14:00,3488,30,5,268,0.0,5
50252,2023-12-14 03:09:00,8596,50,4,211,0.3,10
50253,2023-12-14 23:44:00,7922,44,6,294,0.0,9
50254,2023-12-14 17:42:00,4202,1,1,783,0.1,8
50255,2023-12-14 12:44:00,5341,42,1,235,0.3,1
50256,2023-12-14 19:40:00,5053,13,2,241,0.3,1
50257,2023-12-14 14:44:00,8748,33,1,453,0.1,12
50258,2023-12-14 18:29:00,7717,55,3,2794,0.0,2
50259,2023-12-14 11:04:00,9815,37,4,456,0.3,9
50260,2023-12-14 15:25:00,1777,54,2,1427,0.0,13
50261,2023-12-14 04:42:00,5361,43,2,215,0.0,3
50262,2023-12-14 15:24:00,3917,52,2,1357,0.3,9
50263,2023-12-14 18:38:00,6649,2,1,552,0.1,11
50264,2023-12-14 00:12:00,1098,20,1,206,0.0,9
50265,2023-12-14 14:40:00,2127,26,3,236,0.3,7
50266,2023-12-14 22:56:00,1934,1,3,783,0.1,4
50267,2023-12-14 03:33:00,2945,56,1,2807,0.1,13
50268,2023-12-14 07:03:00,3230,12,4,259,0.3,2
50269,2023-12-14 16:12:00,7650,41,1,227,0.3,1
50270,2023-12-14 22:06:00,3450,5,2,512,0.1,1
50271,2023-12-14 10:14:00,4964,59,5,1557,0.3,10
50272,2023-12-14 01:27:00,6199,51,1,1003,0.0,14
50273,2023-12-14 04:41:00,8226,21,1,284,0.1,7
50274,2023-12-14 01:59:00,7902,39,8,460,0.0,14
50275,2023-12-14 02:29:00,8848,15,1,224,0.0,9
50276,2023-12-14 01:04:00,4806,47,1,248,0.3,4
50277,2023-12-14 00:35:00,3098,54,3,1427,0.3,11
50278,2023-12-14 15:58:00,8673,34,20,741,0.1,13
50279,2023-12-14 01:55:00,2214,45,3,298,0.1,2
50280,2023-12-14 22:34:00,2543,30,2,268,0.0,12
50281,2023-12-14 07:29:00,3981,50,3,211,0.3,14
50282,2023-12-14 03:20:00,6055,26,4,236,0.0,4
50283,2023-12-14 13:42:00,83,13,5,241,0.0,9
50284,2023-12-14 07:37:00,9406,32,1,745,0.1,2
50285,2023-12-14 22:53:00,6234,32,8,745,0.1,13
50286,2023-12-14 02:55:00,1245,6,5,263,0.3,6
50287,2023-12-14 02:45:00,503,19,1,249,0.0,1
50288,2023-12-14 08:06:00,68,48,1,297,0.0,10
50289,2023-12-14 12:22:00,7651,6,1,263,0.1,4
50290,2023-12-14 01:04:00,7834,29,5,260,0.0,4
50291,2023-12-14 12:44:00,2443,4,2,621,0.3,10
50292,2023-12-14 06:56:00,9834,17,4,233,0.3,1
50293,2023-12-14 15:59:00,2671,33,1,453,0.3,1
50294,2023-12-14 16:32:00,2315,4,2,621,0.3,6
50295,2023-12-14 07:01:00,1720,17,2,233,0.3,9
50296,2023-12-14 17:39:00,6277,56,1,2807,0.0,7
50297,2023-12-14 00:51:00,3488,26,2,236,0.0,10
50298,2023-12-14 06:57:00,8707,11,2,256,0.3,2
50299,2023-12-14 13:39:00,1714,28,1,205,0.1,5
50300,2023-12-14 22:33:00,8695,39,4,460,0.3,1
50301,2023-12-14 19:31:00,1063,33,12,453,0.1,5
50302,2023-12-14 23:17:00,2054,58,1,2886,0.1,2
50303,2023-12-14 06:39:00,2087,43,1,215,0.3,15
50304,2023-12-14 12:12:00,9968,52,1,1357,0.1,5
50305,2023-12-14 07:54:00,522,28,1,205,0.0,5
50306,2023-12-14 15:05:00,6205,47,2,248,0.0,14
50307,2023-12-14 06:42:00,1811,21,4,284,0.3,1
50308,2023-12-14 05:31:00,4096,24,3,258,0.3,1
50309,2023-12-14 08:35:00,8637,13,3,241,0.0,8
50310,2023-12-14 14:41:00,858,10,1,206,0.1,5
50311,2023-12-14 01:30:00,1986,2,2,552,0.1,4
50312,2023-12-14 12:46:00,2417,47,2,248,0.3,14
50313,2023-12-14 08:10:00,4059,34,16,741,0.1,10
50314,2023-12-14 21:57:00,2400,31,4,672,0.0,6
50315,2023-12-14 13:49:00,4870,41,1,227,0.1,1
50316,2023-12-14 07:49:00,620,52,2,1357,0.3,1
50317,2023-12-14 07:33:00,8448,23,2,227,0.0,9
50318,2023-12-14 13:26:00,4699,48,2,297,0.3,13
50319,2023-12-14 16:43:00,2195,24,2,258,0.0,1
50320,2023-12-14 15:10:00,9078,37,4,456,0.1,6
50321,2023-12-14 00:31:00,9461,34,4,741,0.0,4
50322,2023-12-14 15:22:00,2432,32,4,745,0.3,14
50323,2023-12-14 20:43:00,1721,2,1,552,0.1,5
50324,2023-12-14 11:58:00,9772,17,2,233,0.1,10
50325,2023-12-14 04:04:00,8187,44,4,294,0.3,5
50326,2023-12-14 11:51:00,4351,18,3,230,0.0,4
50327,2023-12-14 11:02:00,9839,5,1,512,0.1,6
50328,2023-12-14 17:15:00,519,52,2,1357,0.0,6
50329,2023-12-14 05:14:00,2627,2,2,552,0.3,6
50330,2023-12-14 21:31:00,8711,36,4,385,0.3,2
50331,2023-12-14 06:20:00,95,59,2,1557,0.0,13
50332,2023-12-14 21:22:00,5825,41,3,227,0.3,8
50333,2023-12-14 02:27:00,1453,39,8,460,0.3,6
50334,2023-12-14 15:18:00,8624,45,2,298,0.0,10
50335,2023-12-14 21:31:00,8325,39,1,460,0.0,9
50336,2023-12-14 05:59:00,7609,35,8,550,0.0,14
50337,2023-12-14 18:21:00,1840,22,1,276,0.0,15
50338,2023-12-14 07:09:00,5450,3,1,521,0.3,13
50339,2023-12-14 06:19:00,7938,34,4,741,0.1,2
50340,2023-12-14 16:40:00,2557,28,5,205,0.0,12
50341,2023-12-14 18:11:00,5005,5,2,512,0.1,6
50342,2023-12-14 06:35:00,5719,57,2,2664,0.1,7
50343,2023-12-14 03:25:00,5161,58,2,2886,0.1,10
50344,2023-12-14 07:17:00,2929,13,1,241,0.0,2
50345,2023-12-14 16:12:00,9370,40,8,302,0.0,7
50346,2023-12-14 09:30:00,6593,35,12,550,0.0,11
50347,2023-12-14 10:53:00,1902,2,4,552,0.1,10
50348,2023-12-14 20:51:00,3638,24,2,258,0.3,8
50349,2023-12-14 06:56:00,7216,34,16,741,0.3,13
50350,2023-12-14 01:14:00,9443,30,1,268,0.0,4
50351,2023-12-14 20:51:00,7821,37,24,456,0.1,10
50352,2023-12-14 08:35:00,1888,14,3,272,0.1,15
50353,2023-12-14 06:50:00,9952,13,2,241,0.0,6
50354,2023-12-14 02:50:00,3069,21,1,284,0.1,8
50355,2023-12-14 02:27:00,3334,34,4,741,0.0,5
50356,2023-12-14 12:54:00,7746,16,3,255,0.3,9
50357,2023-12-14 09:18:00,2209,21,3,284,0.3,6
50358,2023-12-14 06:13:00,2311,2,1,552,0.3,5
50359,2023-12-14 22:54:00,6906,52,2,1357,0.0,5
50360,2023-12-14 18:22:00,1228,59,1,1557,0.1,15
50361,2023-12-14 04:36:00,6940,24,2,258,0.1,9
50362,2023-12-14 21:14:00,5989,19,1,249,0.3,8
50363,2023-12-14 02:09:00,5670,48,1,297,0.3,8
50364,2023-12-14 17:44:00,3652,20,5,206,0.3,14
50365,2023-12-14 19:27:00,4053,38,20,494,0.0,12
50366,2023-12-14 19:13:00,6958,20,2,206,0.3,3
50367,2023-12-14 15:02:00,2350,17,2,233,0.3,4
50368,2023-12-14 20:16:00,7721,50,1,211,0.0,5
50369,2023-12-14 22:03:00,3829,22,1,276,0.3,3
50370,2023-12-14 09:55:00,6849,55,3,2794,0.0,14
50371,2023-12-14 05:45:00,476,31,4,672,0.1,12
50372,2023-12-14 15:06:00,9798,6,4,263,0.0,5
50373,2023-12-14 19:29:00,7286,8,1,283,0.3,2
50374,2023-12-14 11:33:00,5141,21,5,284,0.1,11
50375,2023-12-14 05:08:00,5397,59,2,1557,0.0,6
50376,2023-12-14 11:15:00,8183,31,8,672,0.1,5
50377,2023-12-14 00:14:00,8255,21,1,284,0.1,5
50378,2023-12-14 02:04:00,9460,32,4,745,0.0,4
50379,2023-12-14 19:41:00,130,38,12,494,0.1,14
50380,2023-12-14 17:39:00,1681,51,2,1003,0.0,13
50381,2023-12-14 20:17:00,2852,54,1,1427,0.1,8
50382,2023-12-14 15:18:00,661,34,16,741,0.1,10
50383,2023-12-14 23:02:00,1854,44,2,294,0.0,11
50384,2023-12-14 14:57:00,4513,17,3,233,0.3,12
50385,2023-12-14 18:25:00,5785,2,2,552,0.3,13
50386,2023-12-14 20:23:00,1460,3,1,521,0.0,12
50387,2023-12-14 14:21:00,8991,56,1,2807,0.0,3
50388,2023-12-14 17:28:00,7685,48,3,297,0.1,5
50389,2023-12-14 05:47:00,6427,7,1,288,0.0,6
50390,2023-12-14 06:09:00,8478,28,2,205,0.0,5
50391,2023-12-14 14:05:00,21,4,4,621,0.3,5
50392,2023-12-14 23:10:00,8610,10,1,206,0.3,13
50393,2023-12-14 18:33:00,1166,58,3,2886,0.1,9
50394,2023-12-14 16:31:00,6135,8,2,283,0.3,2
50395,2023-12-14 10:01:00,9721,1,1,783,0.1,14
50396,2023-12-14 02:32:00,4960,14,1,272,0.0,4
50397,2023-12-14 04:01:00,1708,49,2,204,0.1,5
50398,2023-12-14 07:09:00,4719,59,1,1557,0.3,5
50399,2023-12-14 22:53:00,149,39,8,460,0.1,5
50400,2023-12-14 08:26:00,4168,57,2,2664,0.3,2
50401,2023-12-14 21:17:00,933,2,5,552,0.1,8
50402,2023-12-14 12:38:00,1436,35,8,550,0.3,14
50403,2023-12-14 22:46:00,1311,5,1,512,0.0,5
50404,2023-12-14 05:21:00,2755,8,1,283,0.1,3
50405,2023-12-14 10:35:00,5437,41,2,227,0.0,5
50406,2023-12-14 07:18:00,4827,36,4,385,0.3,15
50407,2023-12-14 23:18:00,9708,22,1,276,0.0,11
50408,2023-12-14 09:00:00,7187,46,1,293,0.0,10
50409,2023-12-14 03:44:00,9883,46,2,293,0.3,7
50410,2023-12-14 19:10:00,7406,3,2,521,0.0,5
50411,2023-12-14 22:42:00,4525,49,1,204,0.3,15
50412,2023-12-14 13:32:00,1976,36,4,385,0.1,10
50413,2023-12-14 13:08:00,871,46,2,293,0.3,14
50414,2023-12-14 09:08:00,12,40,8,302,0.1,4
50415,2023-12-14 02:54:00,4077,51,1,1003,0.0,1
50416,2023-12-14 03:25:00,4618,27,1,245,0.3,15
50417,2023-12-14 12:38:00,2992,46,1,293,0.0,11
50418,2023-12-14 17:26:00,5018,49,3,204,0.1,10
50419,2023-12-14 09:36:00,1206,45,1,298,0.0,5
50420,2023-12-14 19:01:00,4517,57,3,2664,0.3,15
50421,2023-12-14 03:45:00,2450,44,3,294,0.0,5
50422,2023-12-14 22:40:00,6772,26,2,236,0.0,5
50423,2023-12-14 03:30:00,6693,52,2,1357,0.3,6
50424,2023-12-14 19:39:00,73,39,8,460,0.1,10
50425,2023-12-14 09:15:00,7120,37,4,456,0.3,10
50426,2023-12-14 06:03:00,3803,28,1,205,0.1,8
50427,2023-12-14 07:35:00,5703,37,4,456,0.0,5
50428,2023-12-14 13:37:00,4848,58,2,2886,0.3,11
50429,2023-12-14 02:38:00,1725,37,12,456,0.3,10
50430,2023-12-14 19:41:00,726,57,1,2664,0.3,14
50431,2023-12-14 08:23:00,7510,7,1,288,0.3,1
50432,2023-12-14 02:35:00,6989,55,3,2794,0.3,5
50433,2023-12-14 09:48:00,2183,15,1,224,0.0,3
50434,2023-12-14 20:10:00,8230,45,3,298,0.0,5
50435,2023-12-14 20:48:00,5796,13,1,241,0.0,12
50436,2023-12-14 00:07:00,8015,5,5,512,0.1,2
50437,2023-12-14 16:30:00,5657,31,1,672,0.3,1
50438,2023-12-14 14:55:00,1400,53,2,2402,0.3,15
50439,2023-12-14 16:03:00,9228,1,1,783,0.1,15
50440,2023-12-14 06:14:00,1764,47,2,248,0.3,3
50441,2023-12-14 16:50:00,5345,16,3,255,0.1,14
50442,2023-12-14 01:14:00,7244,23,1,227,0.0,5
50443,2023-12-14 03:16:00,8966,14,2,272,0.1,11
50444,2023-12-14 08:31:00,7946,52,2,1357,0.1,14
50445,2023-12-14 09:57:00,578,30,3,268,0.3,10
50446,2023-12-14 22:33:00,490,49,1,204,0.0,4
50447,2023-12-14 03:39:00,2497,1,1,783,0.0,10
50448,2023-12-14 20:08:00,2472,53,1,2402,0.1,9
