transaction_id,purchase_datetime,customer_id,product_id,quantity,unit_price,discount_rate,store_id
100078,2024-11-03 23:54:00,597,55,1,2794,0.0,13
100079,2024-11-03 18:51:00,547,20,2,206,0.1,8
100080,2024-11-03 12:33:00,8287,6,3,263,0.1,3
100081,2024-11-03 11:40:00,3622,32,1,745,0.05,8
100082,2024-11-03 12:46:00,181,27,1,245,0.0,9
100083,2024-11-03 09:56:00,4106,49,7,204,0.05,12
100084,2024-11-03 22:49:00,5977,15,1,224,0.1,4
100085,2024-11-03 11:14:00,388,59,1,1557,0.05,11
100086,2024-11-03 18:32:00,8858,55,2,2794,0.0,13
100087,2024-11-03 21:14:00,2161,48,1,297,0.0,9
100088,2024-11-03 02:22:00,7839,33,1,453,0.1,5
100089,2024-11-03 11:02:00,1464,22,1,276,0.05,3
100090,2024-11-03 00:29:00,3441,59,1,1557,0.0,7
100091,2024-11-03 01:57:00,1318,30,2,268,0.0,13
100092,2024-11-03 06:13:00,3324,12,1,259,0.1,15
100093,2024-11-03 20:00:00,1929,57,4,2664,0.0,7
100094,2024-11-03 18:16:00,5317,25,5,237,0.1,14
100095,2024-11-03 22:01:00,8128,42,3,235,0.05,7
100096,2024-11-03 01:49:00,4189,24,2,258,0.1,9
100097,2024-11-03 15:19:00,6707,42,1,235,0.05,11
100098,2024-11-03 17:56:00,5216,29,2,260,0.1,6
100099,2024-11-03 11:12:00,7095,3,2,521,0.1,8
100100,2024-11-03 22:25:00,2688,42,1,235,0.05,10
100101,2024-11-03 01:12:00,2328,34,1,741,0.1,1
100102,2024-11-03 07:09:00,2866,20,3,206,0.05,15
100103,2024-11-03 08:35:00,4920,47,3,248,0.05,6
100104,2024-11-03 20:42:00,4472,30,2,268,0.1,10
100105,2024-11-03 20:03:00,6922,3,5,521,0.0,5
100106,2024-11-03 07:16:00,7239,59,3,1557,0.0,5
100107,2024-11-03 04:39:00,5549,3,1,521,0.1,5
100108,2024-11-03 10:19:00,5055,60,3,2630,0.05,14
100109,2024-11-03 18:05:00,2722,49,1,204,0.1,13
100110,2024-11-03 01:39:00,1986,7,4,288,0.1,4
100111,2024-11-03 07:27:00,4955,54,3,1427,0.1,4
100112,2024-11-03 10:58:00,2516,3,4,521,0.1,5
100113,2024-11-03 18:38:00,3115,24,1,258,0.0,8
100114,2024-11-03 21:07:00,3609,12,1,259,0.05,3
100115,2024-11-03 16:02:00,1098,19,3,249,0.1,10
100116,2024-11-03 04:05:00,9095,28,4,205,0.0,13
100117,2024-11-03 12:15:00,5921,47,2,248,0.05,14
100118,2024-11-03 23:35:00,7059,35,4,550,0.1,10
100119,2024-11-03 10:49:00,2212,8,2,283,0.1,10
100120,2024-11-03 18:56:00,680,35,1,550,0.0,5
100121,2024-11-03 17:31:00,8827,35,2,550,0.0,10
100122,2024-11-03 05:01:00,5279,15,1,224,0.1,1
100123,2024-11-03 14:34:00,9044,40,3,302,0.05,1
100124,2024-11-03 23:50:00,5296,2,6,552,0.1,1
100125,2024-11-03 18:34:00,5409,11,2,256,0.05,9
100126,2024-11-03 10:23:00,4963,47,1,248,0.0,10
100127,2024-11-03 22:23:00,2118,19,3,249,0.05,13
100128,2024-11-03 16:59:00,9973,29,2,260,0.05,5
100129,2024-11-03 13:46:00,6075,47,4,248,0.1,12
100130,2024-11-03 18:53:00,2308,32,2,745,0.1,3
100131,2024-11-03 21:50:00,2000,24,1,258,0.05,5
100132,2024-11-03 02:20:00,8161,11,4,256,0.1,2
100133,2024-11-03 20:20:00,7228,8,1,283,0.0,3
100134,2024-11-03 03:46:00,2784,28,1,205,0.1,9
100135,2024-11-03 10:01:00,5363,43,3,215,0.05,5
100136,2024-11-03 04:21:00,3445,22,2,276,0.1,1
100137,2024-11-03 06:36:00,4777,13,2,241,0.1,13
100138,2024-11-03 17:17:00,5910,47,4,248,0.1,5
100139,2024-11-03 08:53:00,1942,10,2,206,0.05,10
100140,2024-11-03 01:35:00,7274,60,1,2630,0.0,1
100141,2024-11-03 00:13:00,5831,32,4,745,0.05,2
100142,2024-11-03 00:45:00,338,5,3,512,0.0,8
100143,2024-11-03 18:00:00,9728,5,2,512,0.0,10
100144,2024-11-03 10:57:00,2669,16,2,255,0.1,10
100145,2024-11-03 06:40:00,777,43,2,215,0.1,9
100146,2024-11-03 08:04:00,8978,29,4,260,0.05,10
100147,2024-11-03 12:09:00,1931,45,2,298,0.05,5
100148,2024-11-03 16:47:00,1034,3,4,521,0.05,6
100149,2024-11-03 22:06:00,7505,27,6,245,0.0,3
100150,2024-11-03 17:47:00,3801,25,1,237,0.05,13
100151,2024-11-03 20:14:00,8296,11,2,256,0.05,13
100152,2024-11-03 19:59:00,1352,37,2,456,0.1,10
100153,2024-11-03 22:36:00,4698,10,2,206,0.05,14
100154,2024-11-03 18:25:00,9231,41,2,227,0.05,1
100155,2024-11-03 18:36:00,3937,43,4,215,0.1,7
100156,2024-11-03 03:27:00,4414,47,1,248,0.0,11
100157,2024-11-03 10:03:00,3,27,2,245,0.1,12
100158,2024-11-03 13:49:00,4208,29,1,260,0.05,1
100159,2024-11-03 18:10:00,7022,18,2,230,0.1,5
100160,2024-11-03 08:42:00,5734,18,2,230,0.1,12
100161,2024-11-03 13:32:00,8106,16,1,255,0.1,6
100162,2024-11-03 08:40:00,7899,31,1,672,0.0,8
100163,2024-11-03 13:16:00,8707,52,4,1357,0.0,15
100164,2024-11-03 20:48:00,6209,38,1,494,0.1,4
100165,2024-11-03 20:58:00,5220,52,1,1357,0.05,9
100166,2024-11-04 03:52:00,1997,49,4,204,0.0,6
100167,2024-11-04 18:09:00,3659,60,1,2630,0.1,14
100168,2024-11-04 03:50:00,8183,20,3,206,0.0,10
100169,2024-11-04 09:15:00,9701,15,3,224,0.05,11
100170,2024-11-04 06:04:00,1837,1,1,783,0.05,1
100171,2024-11-04 17:50:00,3918,10,1,206,0.1,3
100172,2024-11-04 18:03:00,5796,31,1,672,0.0,11
100173,2024-11-04 22:16:00,1828,1,3,783,0.1,1
100174,2024-11-04 07:54:00,1013,37,1,456,0.1,5
100175,2024-11-04 22:37:00,8168,38,4,494,0.05,13
100176,2024-11-04 17:23:00,3900,31,5,672,0.05,10
100177,2024-11-04 15:14:00,7869,38,4,494,0.1,1
100178,2024-11-04 23:34:00,6263,4,3,621,0.05,9
100179,2024-11-04 20:17:00,4586,50,3,211,0.0,14
100180,2024-11-04 05:44:00,710,36,2,385,0.0,8
100181,2024-11-04 12:25:00,3475,33,3,453,0.05,5
100182,2024-11-04 18:15:00,4139,24,1,258,0.1,7
100183,2024-11-04 05:29:00,6759,46,4,293,0.0,11
100184,2024-11-04 12:50:00,5107,51,3,1003,0.1,4
100185,2024-11-04 11:42:00,1881,26,4,236,0.0,9
100186,2024-11-04 11:42:00,5322,20,4,206,0.05,3
100187,2024-11-04 12:17:00,571,36,1,385,0.1,9
100188,2024-11-04 11:12:00,9627,17,3,233,0.05,5
100189,2024-11-04 02:36:00,3362,26,2,236,0.0,3
100190,2024-11-04 22:54:00,4434,17,4,233,0.1,4
100191,2024-11-04 23:56:00,5753,16,2,255,0.1,1
100192,2024-11-04 11:56:00,9346,22,4,276,0.05,14
100193,2024-11-04 06:13:00,2125,52,1,1357,0.1,13
100194,2024-11-04 06:00:00,2143,56,1,2807,0.1,4
100195,2024-11-04 03:07:00,7088,4,3,621,0.1,2
100196,2024-11-04 23:30:00,5461,59,2,1557,0.0,5
100197,2024-11-04 08:01:00,9541,7,1,288,0.1,7
100198,2024-11-04 05:18:00,5390,24,2,258,0.05,1
100199,2024-11-04 10:25:00,498,10,5,206,0.0,4
100200,2024-11-04 17:10:00,7597,32,2,745,0.0,7
100201,2024-11-04 23:11:00,9562,18,1,230,0.0,3
100202,2024-11-04 04:57:00,1026,21,1,284,0.0,6
100203,2024-11-04 21:28:00,7838,13,3,241,0.1,5
100204,2024-11-04 19:39:00,509,12,2,259,0.05,1
100205,2024-11-04 18:21:00,7302,16,3,255,0.0,12
100206,2024-11-04 10:53:00,1783,15,2,224,0.0,2
100207,2024-11-04 10:44:00,3833,31,1,672,0.05,4
100208,2024-11-04 17:25:00,6904,47,1,248,0.0,5
100209,2024-11-04 03:32:00,1366,15,2,224,0.05,6
100210,2024-11-04 16:34:00,8478,39,3,460,0.0,7
100211,2024-11-04 16:00:00,2201,26,1,236,0.0,1
100212,2024-11-04 18:10:00,3986,31,1,672,0.0,8
100213,2024-11-04 18:59:00,4992,22,6,276,0.0,5
100214,2024-11-04 10:58:00,6521,52,1,1357,0.0,10
100215,2024-11-04 18:05:00,7720,52,1,1357,0.0,14
100216,2024-11-04 03:01:00,7076,17,2,233,0.0,5
100217,2024-11-04 01:46:00,3922,25,2,237,0.0,8
100218,2024-11-04 10:13:00,980,17,1,233,0.05,5
100219,2024-11-04 19:54:00,9281,22,4,276,0.1,6
100220,2024-11-04 23:05:00,69,52,5,1357,0.1,1
100221,2024-11-04 16:55:00,3922,46,2,293,0.0,10
100222,2024-11-04 22:20:00,4679,19,1,249,0.0,5
100223,2024-11-04 16:10:00,1242,12,3,259,0.0,13
100224,2024-11-04 05:31:00,7442,54,3,1427,0.1,1
100225,2024-11-04 13:37:00,1647,39,4,460,0.1,11
100226,2024-11-04 03:08:00,1655,22,4,276,0.05,5
100227,2024-11-04 16:38:00,5968,34,2,741,0.05,10
100228,2024-11-04 03:39:00,2888,37,3,456,0.1,1
100229,2024-11-04 16:27:00,6362,55,1,2794,0.1,14
100230,2024-11-04 08:00:00,320,60,2,2630,0.1,12
100231,2024-11-04 21:14:00,44,21,1,284,0.0,2
100232,2024-11-04 10:36:00,1163,11,4,256,0.1,7
100233,2024-11-04 03:23:00,2497,1,1,783,0.1,10
100234,2024-11-04 19:37:00,60,23,1,227,0.05,1
100235,2024-11-04 14:14:00,1266,38,3,494,0.05,7
100236,2024-11-04 05:55:00,1301,33,1,453,0.05,1
100237,2024-11-04 21:23:00,9042,22,3,276,0.05,10
100238,2024-11-04 06:26:00,3684,24,3,258,0.0,6
100239,2024-11-04 14:45:00,4429,44,1,294,0.05,9
100240,2024-11-04 21:04:00,911,10,2,206,0.05,6
100241,2024-11-04 14:46:00,8724,16,1,255,0.1,6
100242,2024-11-04 17:50:00,6508,45,3,298,0.0,1
100243,2024-11-04 05:02:00,5718,47,1,248,0.05,7
100244,2024-11-05 09:11:00,8079,11,1,256,0.0,6
100245,2024-11-05 09:26:00,1032,19,5,249,0.1,11
100246,2024-11-05 21:00:00,5976,25,1,237,0.1,9
100247,2024-11-05 11:14:00,4401,55,2,2794,0.05,5
100248,2024-11-05 20:29:00,4439,16,1,255,0.05,5
100249,2024-11-05 11:48:00,7503,14,5,272,0.1,10
100250,2024-11-05 04:15:00,210,7,1,288,0.0,1
100251,2024-11-05 17:08:00,3516,15,3,224,0.05,2
100252,2024-11-05 09:15:00,2204,15,1,224,0.05,11
100253,2024-11-05 15:09:00,6899,31,1,672,0.05,2
100254,2024-11-05 09:19:00,2876,1,2,783,0.05,10
100255,2024-11-05 10:57:00,1942,7,4,288,0.05,11
100256,2024-11-05 22:35:00,4986,29,2,260,0.05,7
100257,2024-11-05 20:14:00,6717,59,5,1557,0.0,1
100258,2024-11-05 17:19:00,369,35,2,550,0.0,10
100259,2024-11-05 01:41:00,2551,39,2,460,0.0,5
100260,2024-11-05 18:33:00,5468,21,4,284,0.0,11
100261,2024-11-05 19:17:00,5537,26,3,236,0.0,7
100262,2024-11-05 08:09:00,7244,58,1,2886,0.0,5
100263,2024-11-05 13:36:00,9766,35,5,550,0.05,4
100264,2024-11-05 08:44:00,8197,32,4,745,0.05,1
100265,2024-11-05 09:12:00,6935,36,1,385,0.0,13
100266,2024-11-05 04:57:00,221,51,2,1003,0.0,8
100267,2024-11-05 00:17:00,2362,9,1,271,0.1,13
100268,2024-11-05 00:55:00,2911,26,1,236,0.05,2
100269,2024-11-05 05:24:00,9276,15,1,224,0.1,11
100270,2024-11-05 10:04:00,9904,4,4,621,0.0,9
100271,2024-11-05 23:38:00,6332,19,1,249,0.0,14
100272,2024-11-05 03:02:00,841,32,1,745,0.0,3
100273,2024-11-05 16:54:00,5707,60,3,2630,0.0,3
100274,2024-11-05 22:06:00,8128,6,3,263,0.1,7
100275,2024-11-05 04:47:00,9572,14,1,272,0.1,9
100276,2024-11-05 11:35:00,5369,49,3,204,0.1,4
100277,2024-11-05 22:39:00,9569,42,5,235,0.0,9
100278,2024-11-05 23:10:00,5018,31,2,672,0.0,11
100279,2024-11-05 17:35:00,2775,28,1,205,0.1,9
100280,2024-11-05 08:58:00,3684,12,3,259,0.1,5
100281,2024-11-05 23:16:00,3565,25,1,237,0.05,7
100282,2024-11-05 17:22:00,1471,8,2,283,0.05,13
100283,2024-11-05 17:09:00,4457,51,1,1003,0.0,11
100284,2024-11-05 10:25:00,2085,14,2,272,0.0,12
100285,2024-11-05 21:41:00,888,36,1,385,0.0,15
100286,2024-11-05 06:46:00,3546,33,4,453,0.1,4
100287,2024-11-05 02:10:00,297,3,4,521,0.1,9
100288,2024-11-05 03:03:00,1101,29,4,260,0.0,11
100289,2024-11-05 12:25:00,665,33,3,453,0.1,5
100290,2024-11-05 13:04:00,995,56,1,2807,0.0,5
100291,2024-11-05 19:10:00,4551,32,1,745,0.1,7
100292,2024-11-05 18:28:00,5053,41,4,227,0.1,2
100293,2024-11-05 15:42:00,8729,24,3,258,0.0,4
100294,2024-11-05 07:23:00,6226,15,1,224,0.0,6
100295,2024-11-05 21:19:00,195,56,2,2807,0.1,6
100296,2024-11-05 11:12:00,2443,9,1,271,0.05,7
100297,2024-11-05 04:37:00,9931,3,3,521,0.05,5
100298,2024-11-05 04:01:00,4861,44,2,294,0.1,5
100299,2024-11-05 05:11:00,1804,17,4,233,0.0,6
100300,2024-11-05 00:45:00,1848,23,2,227,0.1,1
100301,2024-11-05 10:28:00,9724,56,3,2807,0.0,5
100302,2024-11-05 08:09:00,4588,35,4,550,0.0,13
100303,2024-11-05 06:58:00,349,59,1,1557,0.1,3
100304,2024-11-05 17:04:00,485,48,6,297,0.1,4
100305,2024-11-05 03:19:00,7542,40,2,302,0.0,1
100306,2024-11-05 17:52:00,2153,46,1,293,0.0,8
100307,2024-11-05 00:17:00,8556,22,1,276,0.0,5
100308,2024-11-05 02:55:00,9043,4,1,621,0.0,8
100309,2024-11-05 16:31:00,6530,46,2,293,0.1,5
100310,2024-11-05 15:17:00,3737,14,1,272,0.05,2
100311,2024-11-05 13:51:00,5353,30,1,268,0.0,7
100312,2024-11-05 09:11:00,3625,19,1,249,0.05,9
100313,2024-11-05 23:18:00,987,45,3,298,0.1,11
100314,2024-11-05 02:23:00,3,20,1,206,0.1,12
100315,2024-11-05 17:10:00,4378,48,4,297,0.0,3
100316,2024-11-05 06:40:00,2701,46,1,293,0.0,11
100317,2024-11-05 03:18:00,1185,27,2,245,0.05,12
100318,2024-11-05 03:25:00,9815,2,1,552,0.0,10
100319,2024-11-05 16:18:00,1325,22,2,276,0.05,1
100320,2024-11-05 21:27:00,5362,47,1,248,0.0,6
100321,2024-11-05 03:56:00,7087,9,2,271,0.0,14
100322,2024-11-05 11:53:00,1400,45,6,298,0.0,1
100323,2024-11-05 17:47:00,1421,10,6,206,0.0,1
100324,2024-11-05 05:12:00,2983,14,2,272,0.05,4
100325,2024-11-05 22:36:00,827,22,1,276,0.05,6
100326,2024-11-05 19:51:00,4830,59,1,1557,0.05,1
100327,2024-11-05 05:02:00,7572,9,2,271,0.0,4
100328,2024-11-05 16:59:00,414,57,4,2664,0.1,8
100329,2024-11-05 16:42:00,711,1,3,783,0.0,3
100330,2024-11-05 20:15:00,1843,43,1,215,0.1,1
100331,2024-11-05 12:57:00,1111,4,4,621,0.05,5
100332,2024-11-05 19:00:00,9175,23,2,227,0.1,6
100333,2024-11-05 16:07:00,2480,22,2,276,0.05,2
100334,2024-11-05 18:15:00,9893,36,1,385,0.0,5
100335,2024-11-05 09:46:00,6916,23,4,227,0.0,1
100336,2024-11-05 23:47:00,6141,23,1,227,0.1,10
100337,2024-11-06 08:33:00,1064,27,7,245,0.05,4
100338,2024-11-06 15:17:00,2316,43,1,215,0.0,6
100339,2024-11-06 01:31:00,8898,20,1,206,0.0,11
100340,2024-11-06 06:19:00,2345,28,3,205,0.05,10
100341,2024-11-06 23:25:00,9160,44,2,294,0.1,2
100342,2024-11-06 23:50:00,5635,19,3,249,0.05,4
100343,2024-11-06 04:21:00,9736,26,3,236,0.1,1
100344,2024-11-06 15:18:00,6697,36,1,385,0.1,4
100345,2024-11-06 01:11:00,178,24,2,258,0.1,6
100346,2024-11-06 15:37:00,8668,55,3,2794,0.1,5
100347,2024-11-06 01:33:00,9394,59,2,1557,0.05,14
100348,2024-11-06 10:46:00,1678,6,4,263,0.05,13
100349,2024-11-06 09:29:00,8954,59,3,1557,0.1,8
100350,2024-11-06 18:38:00,9362,42,1,235,0.05,14
100351,2024-11-06 04:43:00,2582,12,4,259,0.0,11
100352,2024-11-06 15:56:00,9099,44,3,294,0.05,9
100353,2024-11-06 16:27:00,1555,48,1,297,0.0,1
100354,2024-11-06 13:34:00,2433,23,3,227,0.05,1
100355,2024-11-06 01:43:00,351,36,2,385,0.1,1
100356,2024-11-06 06:02:00,85,17,1,233,0.1,6
100357,2024-11-06 10:11:00,9488,41,2,227,0.0,10
100358,2024-11-06 16:53:00,1664,54,3,1427,0.1,13
100359,2024-11-06 20:10:00,1678,44,1,294,0.05,6
100360,2024-11-06 19:29:00,3079,8,3,283,0.05,1
100361,2024-11-06 12:00:00,4199,32,2,745,0.1,8
100362,2024-11-06 16:35:00,9320,51,2,1003,0.0,6
100363,2024-11-06 10:55:00,4607,56,1,2807,0.1,2
100364,2024-11-06 23:03:00,8340,3,3,521,0.1,7
100365,2024-11-06 10:59:00,1647,51,2,1003,0.1,10
100366,2024-11-06 07:55:00,2289,27,2,245,0.0,12
100367,2024-11-06 12:23:00,5347,47,1,248,0.0,15
100368,2024-11-06 12:56:00,7228,51,5,1003,0.1,4
100369,2024-11-06 17:51:00,2673,42,2,235,0.1,11
100370,2024-11-06 06:54:00,8667,47,1,248,0.0,5
100371,2024-11-06 23:07:00,3940,6,2,263,0.0,10
100372,2024-11-06 06:01:00,974,9,1,271,0.0,5
100373,2024-11-06 14:44:00,4750,39,5,460,0.1,8
100374,2024-11-06 17:49:00,6567,31,2,672,0.0,2
100375,2024-11-06 03:56:00,1166,27,1,245,0.0,5
100376,2024-11-06 15:33:00,5922,21,2,284,0.1,8
100377,2024-11-06 07:00:00,7867,23,2,227,0.1,7
100378,2024-11-06 18:59:00,9708,54,2,1427,0.0,10
100379,2024-11-06 22:01:00,7825,16,3,255,0.1,2
100380,2024-11-06 03:12:00,1077,32,1,745,0.1,9
100381,2024-11-06 07:44:00,6040,27,4,245,0.05,9
100382,2024-11-06 19:54:00,9925,18,1,230,0.1,5
100383,2024-11-06 14:41:00,249,53,2,2402,0.1,11
100384,2024-11-06 17:28:00,5437,43,1,215,0.0,6
100385,2024-11-06 19:47:00,771,45,2,298,0.1,9
100386,2024-11-06 21:54:00,4545,40,1,302,0.0,12
100387,2024-11-06 20:37:00,8163,32,3,745,0.0,13
100388,2024-11-06 01:01:00,6904,1,2,783,0.0,9
100389,2024-11-06 23:41:00,3432,12,3,259,0.05,6
100390,2024-11-06 19:24:00,1715,23,2,227,0.0,6
100391,2024-11-06 15:10:00,5225,35,2,550,0.05,8
100392,2024-11-06 14:19:00,5291,17,2,233,0.05,15
100393,2024-11-06 20:05:00,148,13,1,241,0.05,2
100394,2024-11-06 03:30:00,8016,27,1,245,0.0,15
100395,2024-11-06 22:14:00,9711,47,1,248,0.1,6
100396,2024-11-06 05:22:00,9931,1,3,783,0.0,7
100397,2024-11-06 12:41:00,3155,4,1,621,0.0,10
100398,2024-11-06 21:05:00,9963,27,2,245,0.1,13
100399,2024-11-06 04:17:00,8898,23,1,227,0.05,11
100400,2024-11-06 06:00:00,6457,11,2,256,0.0,12
100401,2024-11-06 05:15:00,7955,12,1,259,0.0,12
100402,2024-11-06 18:20:00,6725,25,3,237,0.05,3
100403,2024-11-06 13:19:00,3717,51,5,1003,0.0,14
100404,2024-11-06 04:44:00,468,10,4,206,0.1,8
100405,2024-11-06 00:34:00,7702,36,1,385,0.1,9
100406,2024-11-06 05:03:00,9609,37,1,456,0.1,1
100407,2024-11-06 08:57:00,5274,24,2,258,0.05,12
100408,2024-11-06 19:49:00,1728,19,2,249,0.05,5
100409,2024-11-06 04:15:00,1465,60,6,2630,0.05,5
100410,2024-11-06 21:46:00,933,33,1,453,0.05,9
100411,2024-11-06 10:27:00,8842,16,1,255,0.1,10
100412,2024-11-06 18:32:00,2368,37,1,456,0.05,1
100413,2024-11-06 23:03:00,4662,20,4,206,0.0,15
100414,2024-11-06 04:38:00,4880,3,1,521,0.05,6
100415,2024-11-06 14:00:00,8938,7,2,288,0.1,2
100416,2024-11-06 09:55:00,5416,2,1,552,0.0,8
100417,2024-11-06 09:01:00,2729,18,1,230,0.0,10
100418,2024-11-06 15:29:00,4199,8,1,283,0.05,14
100419,2024-11-06 03:11:00,3861,46,4,293,0.0,10
100420,2024-11-06 18:55:00,6658,30,1,268,0.0,3
100421,2024-11-06 09:02:00,7772,11,3,256,0.0,12
100422,2024-11-06 18:13:00,2840,33,2,453,0.0,11
100423,2024-11-06 22:21:00,3706,44,1,294,0.05,1
100424,2024-11-06 16:58:00,3437,21,1,284,0.0,3
100425,2024-11-06 22:21:00,4893,20,5,206,0.1,1
100426,2024-11-06 10:26:00,2098,26,2,236,0.1,10
100427,2024-11-06 21:46:00,3337,19,2,249,0.05,11
100428,2024-11-06 20:41:00,9855,43,3,215,0.1,6
100429,2024-11-06 14:39:00,2090,3,1,521,0.05,6
100430,2024-11-06 19:58:00,7746,29,1,260,0.0,10
100431,2024-11-06 22:12:00,7926,43,1,215,0.1,12
100432,2024-11-06 12:58:00,4863,46,1,293,0.1,5
100433,2024-11-07 11:39:00,5144,8,1,283,0.1,5
100434,2024-11-07 22:38:00,8057,23,1,227,0.05,3
100435,2024-11-07 07:29:00,6473,42,1,235,0.0,1
100436,2024-11-07 14:06:00,9773,24,4,258,0.1,2
100437,2024-11-07 20:41:00,5670,26,1,236,0.05,10
100438,2024-11-07 04:37:00,4798,21,1,284,0.05,12
100439,2024-11-07 05:49:00,1124,18,3,230,0.05,12
100440,2024-11-07 15:42:00,6433,29,2,260,0.0,5
100441,2024-11-07 06:27:00,5712,46,3,293,0.0,8
100442,2024-11-07 12:45:00,7244,50,1,211,0.1,5
100443,2024-11-07 03:34:00,8465,40,3,302,0.05,4
100444,2024-11-07 15:38:00,4002,29,2,260,0.1,7
100445,2024-11-07 10:32:00,2224,34,1,741,0.0,11
100446,2024-11-07 11:23:00,3051,15,4,224,0.05,2
100447,2024-11-07 23:47:00,6736,15,2,224,0.0,10
100448,2024-11-07 02:15:00,1402,19,1,249,0.0,5
